app,date,all_ver_rate,ver_1,ver_1_rate,ver_2,ver_2_rate,ver_3,ver_3_rate
小学老师端Android,2019-05-02,0.05,1.6.1.1178,0.0,1.9.4.1660,0.06,1.7.5.1355,0.0
小学老师端Android,2019-05-03,0.04,1.6.1.1178,0.0,1.9.4.1660,0.04,1.7.5.1355,0.0
小学老师端Android,2019-05-03,0.04,1.6.1.1178,0.0,1.9.4.1660,0.04,1.7.5.1355,0.0
小学老师端Android,2019-05-04,0.02,1.6.1.1178,0.0,1.9.4.1660,0.01,1.7.5.1355,0.0
小学老师端Android,2019-05-04,0.02,1.6.1.1178,0.0,1.9.4.1660,0.01,1.7.5.1355,0.0
小学老师端Android,2019-05-05,0.02,1.6.1.1178,0.0,1.9.4.1660,0.01,1.7.5.1355,0.0
小学老师端Android,2019-05-05,0.02,1.6.1.1178,0.0,1.9.4.1660,0.01,1.7.5.1355,0.0
小学老师端Android,2019-05-06,0.03,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-06,0.03,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-07,0.05,1.6.1.1178,0.0,1.9.4.1660,0.05,1.7.5.1355,0.0
小学老师端Android,2019-05-07,0.05,1.6.1.1178,0.0,1.9.4.1660,0.05,1.7.5.1355,0.0
小学老师端Android,2019-05-08,0.03,1.6.1.1178,0.0,1.9.4.1660,0.04,1.7.5.1355,0.0
小学老师端Android,2019-05-08,0.03,1.6.1.1178,0.0,1.9.4.1660,0.04,1.7.5.1355,0.0
小学老师端Android,2019-05-09,0.02,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-09,0.02,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-10,0.03,1.6.1.1178,0.0,1.9.4.1660,0.03,1.7.5.1355,0.0
小学老师端Android,2019-05-10,0.03,1.6.1.1178,0.0,1.9.4.1660,0.03,1.7.5.1355,0.0
小学老师端Android,2019-05-11,0.04,1.6.1.1178,0.0,1.9.4.1660,0.03,1.7.5.1355,0.0
小学老师端Android,2019-05-11,0.04,1.6.1.1178,0.0,1.9.4.1660,0.03,1.7.5.1355,0.0
小学老师端Android,2019-05-12,0.03,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-12,0.03,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-13,0.02,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-13,0.02,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-14,0.02,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-14,0.02,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-15,0.03,1.6.1.1178,0.0,1.9.4.1660,0.03,1.7.5.1355,0.0
小学老师端Android,2019-05-15,0.03,1.6.1.1178,0.0,1.9.4.1660,0.03,1.7.5.1355,0.0
小学老师端Android,2019-05-16,0.03,1.6.1.1178,0.0,1.9.4.1660,0.03,1.7.5.1355,0.0
小学老师端Android,2019-05-16,0.03,1.6.1.1178,0.0,1.9.4.1660,0.03,1.7.5.1355,0.0
小学老师端Android,2019-05-17,0.03,1.6.1.1178,0.0,1.9.4.1660,0.03,1.7.5.1355,0.0
小学老师端Android,2019-05-17,0.03,1.6.1.1178,0.0,1.9.4.1660,0.03,1.7.5.1355,0.0
小学老师端Android,2019-05-18,0.03,1.6.1.1178,0.0,1.9.4.1660,0.03,1.7.5.1355,0.0
小学老师端Android,2019-05-18,0.03,1.6.1.1178,0.0,1.9.4.1660,0.03,1.7.5.1355,0.0
小学老师端Android,2019-05-19,0.05,1.6.1.1178,0.0,1.9.4.1660,0.04,1.7.5.1355,0.0
小学老师端Android,2019-05-19,0.05,1.6.1.1178,0.0,1.9.4.1660,0.04,1.7.5.1355,0.0
小学老师端Android,2019-05-20,0.04,1.6.1.1178,0.0,1.9.4.1660,0.04,1.7.5.1355,0.0
小学老师端Android,2019-05-20,0.04,1.6.1.1178,0.0,1.9.4.1660,0.04,1.7.5.1355,0.0
小学老师端Android,2019-05-21,0.04,1.6.1.1178,0.0,1.9.4.1660,0.05,1.7.5.1355,0.0
小学老师端Android,2019-05-21,0.04,1.6.1.1178,0.0,1.9.4.1660,0.05,1.7.5.1355,0.0
小学老师端Android,2019-05-22,0.03,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-22,0.03,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-23,0.02,1.6.1.1178,0.0,1.9.4.1660,0.01,1.7.5.1355,0.0
小学老师端Android,2019-05-23,0.02,1.6.1.1178,0.0,1.9.4.1660,0.01,1.7.5.1355,0.0
小学老师端Android,2019-05-24,0.04,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-24,0.04,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-25,0.02,1.6.1.1178,0.0,1.9.4.1660,0.01,1.7.5.1355,0.0
小学老师端Android,2019-05-25,0.02,1.6.1.1178,0.0,1.9.4.1660,0.01,1.7.5.1355,0.0
小学老师端Android,2019-05-26,0.06,1.6.1.1178,0.0,1.9.4.1660,0.05,1.7.5.1355,0.0
小学老师端Android,2019-05-26,0.06,1.6.1.1178,0.0,1.9.4.1660,0.05,1.7.5.1355,0.0
小学老师端Android,2019-05-27,0.03,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-27,0.03,1.6.1.1178,0.0,1.9.4.1660,0.02,1.7.5.1355,0.0
小学老师端Android,2019-05-28,2.55,1.6.1.1178,0.0,1.9.4.1660,0.04,1.7.5.1355,0.0
小学老师端Android,2019-05-28,2.55,1.6.1.1178,0.0,1.9.4.1660,0.04,1.7.5.1355,0.0
小学老师端Android,2019-05-29,0.37,1.6.1.1178,0.0,1.9.4.1660,0.03,1.7.5.1355,0.0
小学老师端iOS,2019-04-01,0.02,1.9.1,0.02,1.6.5.415,0.0,1.9.3,0.01
小学老师端iOS,2019-04-02,0.03,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.02
小学老师端iOS,2019-04-03,0.03,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.02
小学老师端iOS,2019-04-04,0.02,1.9.1,0.02,1.6.5.415,0.0,1.9.3,0.01
小学老师端iOS,2019-04-05,0.03,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.0
小学老师端iOS,2019-04-06,0.02,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.01
小学老师端iOS,2019-04-07,0.02,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.01
小学老师端iOS,2019-04-08,0.03,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.02
小学老师端iOS,2019-04-09,0.04,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.02
小学老师端iOS,2019-04-10,0.03,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.02
小学老师端iOS,2019-04-11,0.05,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.02
小学老师端iOS,2019-04-12,0.06,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.02
小学老师端iOS,2019-04-13,0.08,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.0
小学老师端iOS,2019-04-14,0.08,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.02
小学老师端iOS,2019-04-15,0.08,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.01
小学老师端iOS,2019-04-15,0.08,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.01
小学老师端iOS,2019-04-16,0.12,1.9.1,0.06,1.6.5.415,0.0,1.9.3,0.05
小学老师端iOS,2019-04-16,0.12,1.9.1,0.06,1.6.5.415,0.0,1.9.3,0.05
小学老师端iOS,2019-04-17,0.09,1.9.1,0.03,1.6.5.415,0.0,1.9.3,0.01
小学老师端iOS,2019-04-17,0.09,1.9.1,0.03,1.6.5.415,0.0,1.9.3,0.01
小学老师端iOS,2019-04-18,0.09,1.9.1,0.04,1.6.5.415,0.0,1.9.3,0.02
小学老师端iOS,2019-04-18,0.09,1.9.1,0.04,1.6.5.415,0.0,1.9.3,0.02
小学老师端iOS,2019-04-19,0.1,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.02
小学老师端iOS,2019-04-19,0.1,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.02
小学老师端iOS,2019-04-20,0.18,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.03
小学老师端iOS,2019-04-20,0.18,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.03
小学老师端iOS,2019-04-21,0.16,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.0
小学老师端iOS,2019-04-21,0.16,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.0
小学老师端iOS,2019-04-22,0.11,1.9.1,0.0,1.6.5.415,0.0,1.9.3,0.01
小学老师端iOS,2019-04-22,0.11,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.13
小学老师端iOS,2019-04-23,0.1,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.12
小学老师端iOS,2019-04-23,0.1,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.12
小学老师端iOS,2019-04-24,0.12,1.9.1,0.04,1.6.5.415,0.0,1.9.4,0.14
小学老师端iOS,2019-04-24,0.12,1.9.1,0.04,1.6.5.415,0.0,1.9.4,0.14
小学老师端iOS,2019-04-25,0.1,1.9.1,0.04,1.6.5.415,0.0,1.9.4,0.12
小学老师端iOS,2019-04-25,0.1,1.9.1,0.04,1.6.5.415,0.0,1.9.4,0.12
小学老师端iOS,2019-04-26,0.13,1.9.1,0.04,1.6.5.415,0.0,1.9.4,0.15
小学老师端iOS,2019-04-26,0.13,1.9.1,0.04,1.6.5.415,0.0,1.9.4,0.15
小学老师端iOS,2019-04-27,0.16,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.19
小学老师端iOS,2019-04-27,0.16,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.19
小学老师端iOS,2019-04-28,0.08,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.1
小学老师端iOS,2019-04-28,0.08,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.1
小学老师端iOS,2019-04-29,0.12,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.12
小学老师端iOS,2019-04-29,0.12,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.12
小学老师端iOS,2019-04-30,0.12,1.9.1,0.04,1.6.5.415,0.0,1.9.4,0.14
小学老师端iOS,2019-04-30,0.12,1.9.1,0.04,1.6.5.415,0.0,1.9.4,0.14
小学老师端iOS,2019-05-01,0.2,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.25
小学老师端iOS,2019-05-01,0.2,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.25
小学老师端iOS,2019-05-02,0.15,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.15
小学老师端iOS,2019-05-02,0.15,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.15
小学老师端iOS,2019-05-03,0.19,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.22
小学老师端iOS,2019-05-03,0.19,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.22
小学老师端iOS,2019-05-04,0.1,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.06
小学老师端iOS,2019-05-04,0.1,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.06
小学老师端iOS,2019-05-05,0.08,1.9.1,0.0,1.6.5.415,0.0,1.9.4,0.14
小学老师端iOS,2019-05-05,0.08,1.9.1,0.0,1.6.5.415,0.0,1.4.0.57,0.0
小学老师端iOS,2019-05-06,0.1,1.9.1,0.24,1.6.5.415,0.0,1.4.0.57,0.0
小学老师端iOS,2019-05-06,0.1,1.9.1,0.24,1.6.5.415,0.0,1.4.0.57,0.0
小学老师端iOS,2019-05-07,0.07,1.9.1,0.0,1.6.5.415,0.0,1.4.0.57,0.0
小学老师端iOS,2019-05-07,0.07,1.9.1,0.0,1.6.5.415,0.0,1.4.0.57,0.0
小学老师端iOS,2019-05-08,0.07,1.9.1,0.17,1.6.5.415,0.0,1.4.0.57,0.0
小学老师端iOS,2019-05-08,0.07,1.9.1,0.17,1.6.5.415,0.0,1.4.0.57,0.0
小学老师端iOS,2019-05-09,0.05,1.9.1,0.04,1.6.5.415,0.0,1.4.0.57,0.0
小学老师端iOS,2019-05-09,0.05,1.9.1,0.04,1.6.5.415,0.0,1.9.5,0.04
小学老师端iOS,2019-05-10,0.06,1.9.1,0.07,1.6.5.415,0.0,1.9.5,0.04
小学老师端iOS,2019-05-10,0.06,1.9.1,0.07,1.6.5.415,0.0,1.9.5,0.04
小学老师端iOS,2019-05-11,0.09,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.06
小学老师端iOS,2019-05-11,0.09,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.06
小学老师端iOS,2019-05-12,0.08,1.9.1,0.12,1.6.5.415,0.0,1.9.5,0.04
小学老师端iOS,2019-05-12,0.08,1.9.1,0.12,1.6.5.415,0.0,1.9.5,0.04
小学老师端iOS,2019-05-13,0.08,1.9.1,0.03,1.6.5.415,0.0,1.9.5,0.05
小学老师端iOS,2019-05-13,0.08,1.9.1,0.03,1.6.5.415,0.0,1.9.5,0.05
小学老师端iOS,2019-05-14,0.04,1.9.1,0.08,1.6.5.415,0.0,1.9.5,0.03
小学老师端iOS,2019-05-14,0.04,1.9.1,0.08,1.6.5.415,0.0,1.9.5,0.03
小学老师端iOS,2019-05-15,0.07,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.04
小学老师端iOS,2019-05-15,0.07,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.04
小学老师端iOS,2019-05-16,0.07,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.06
小学老师端iOS,2019-05-16,0.07,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.06
小学老师端iOS,2019-05-17,0.07,1.9.1,0.08,1.6.5.415,0.0,1.9.5,0.05
小学老师端iOS,2019-05-17,0.07,1.9.1,0.08,1.6.5.415,0.0,1.9.5,0.05
小学老师端iOS,2019-05-18,0.08,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.05
小学老师端iOS,2019-05-18,0.08,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.05
小学老师端iOS,2019-05-19,0.09,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.07
小学老师端iOS,2019-05-19,0.09,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.07
小学老师端iOS,2019-05-20,0.07,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.06
小学老师端iOS,2019-05-20,0.07,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.06
小学老师端iOS,2019-05-21,0.09,1.9.1,0.04,1.6.5.415,0.0,1.9.5,0.08
小学老师端iOS,2019-05-21,0.09,1.9.1,0.04,1.6.5.415,0.0,1.9.5,0.08
小学老师端iOS,2019-05-22,0.07,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.06
小学老师端iOS,2019-05-22,0.07,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.06
小学老师端iOS,2019-05-23,0.06,1.9.1,0.04,1.6.5.415,0.0,1.9.5,0.06
小学老师端iOS,2019-05-23,0.06,1.9.1,0.04,1.6.5.415,0.0,1.9.5,0.06
小学老师端iOS,2019-05-24,0.08,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.07
小学老师端iOS,2019-05-24,0.08,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.07
小学老师端iOS,2019-05-25,0.09,1.9.1,0.14,1.6.5.415,0.0,1.9.5,0.07
小学老师端iOS,2019-05-25,0.09,1.9.1,0.14,1.6.5.415,0.0,1.9.5,0.07
小学老师端iOS,2019-05-26,0.08,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.03
小学老师端iOS,2019-05-26,0.08,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.03
小学老师端iOS,2019-05-27,0.08,1.9.1,0.04,1.6.5.415,0.0,1.9.5,0.06
小学老师端iOS,2019-05-27,0.08,1.9.1,0.04,1.6.5.415,0.0,1.9.5,0.06
小学老师端iOS,2019-05-28,0.07,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.05
小学老师端iOS,2019-05-28,0.07,1.9.1,0.0,1.6.5.415,0.0,1.9.5,0.05
小学老师端iOS,2019-05-29,0.07,1.9.1,0.05,1.6.5.415,0.0,1.9.5,0.03
蜂巢Android,2019-04-01,0.25,1.1.4.1001,0.0,1.1.1.1166,6.25,1.1.0.1109,1.39
蜂巢Android,2019-04-02,0.07,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,8.33
蜂巢Android,2019-04-03,0.05,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,4.08
蜂巢Android,2019-04-04,0.07,1.1.4.1001,0.0,1.1.1.1166,2.78,1.1.0.1109,0.0
蜂巢Android,2019-04-05,0.19,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,18.75
蜂巢Android,2019-04-06,0.0,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,0.0
蜂巢Android,2019-04-07,0.61,1.1.4.1001,0.1,1.1.1.1166,7.14,1.1.0.1109,25.0
蜂巢Android,2019-04-08,0.0,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,0.0
蜂巢Android,2019-04-09,0.0,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,0.0
蜂巢Android,2019-04-10,0.0,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,0.0
蜂巢Android,2019-04-11,0.0,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,0.0
蜂巢Android,2019-04-12,0.12,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,23.08
蜂巢Android,2019-04-13,0.22,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,16.67
蜂巢Android,2019-04-14,0.0,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,0.0
蜂巢Android,2019-04-15,0.26,1.1.4.1001,0.0,1.1.1.1166,25.0,1.1.0.1109,0.0
蜂巢Android,2019-04-15,0.26,1.1.4.1001,0.0,1.1.1.1166,25.0,1.1.0.1109,0.0
蜂巢Android,2019-04-16,0.0,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,0.0
蜂巢Android,2019-04-16,0.0,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,0.0
蜂巢Android,2019-04-17,0.03,1.1.4.1001,0.0,1.1.1.1166,7.69,1.1.0.1109,0.0
蜂巢Android,2019-04-17,0.03,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,7.69
蜂巢Android,2019-04-18,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-18,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-19,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-19,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-20,0.21,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,13.04
蜂巢Android,2019-04-20,0.21,1.1.4.1001,0.0,1.1.1.1166,13.04,1.1.0.1109,0.0
蜂巢Android,2019-04-21,0.0,1.1.4.1001,0.0,1.1.1.1166,0.0,1.1.0.1109,0.0
蜂巢Android,2019-04-21,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-22,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-22,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-23,0.03,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,7.14
蜂巢Android,2019-04-23,0.03,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,7.14
蜂巢Android,2019-04-24,0.04,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-24,0.04,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-25,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-25,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-26,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-26,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-27,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-27,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-28,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-28,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-29,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-29,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-30,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-04-30,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-01,0.03,1.1.4.1001,0.0,1.1.0.1109,10.0,1.1.1.1166,0.0
蜂巢Android,2019-05-01,0.03,1.1.4.1001,0.0,1.1.0.1109,10.0,1.1.1.1166,0.0
蜂巢Android,2019-05-02,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-02,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-03,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-03,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-04,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-04,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-05,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-05,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-06,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-06,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-07,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-07,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-08,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-08,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-09,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-09,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-10,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-10,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-11,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-11,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-12,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-12,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-13,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-13,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-14,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-14,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-15,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-15,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-16,1.1,1.1.4.1001,1.27,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-16,1.1,1.1.4.1001,1.27,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-17,1.06,1.1.4.1001,1.38,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-17,1.06,1.1.4.1001,1.38,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-18,0.6,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-18,0.6,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-19,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-19,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-20,3.74,1.1.4.1001,4.94,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-20,3.74,1.1.4.1001,4.94,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-21,0.62,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-21,0.62,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-22,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-22,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-23,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-23,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
蜂巢Android,2019-05-24,0.0,1.1.4.1001,0.0,1.1.0.1109,0.0,1.1.1.1166,0.0
